registro
122140043
102980485
100680060
105530347
170560088
101180653
178170901
103700470
186200018
105530203
101180612
155620008
183260439
101070300
157211213
105730723
121100106
102980106
104971295
115350006
100890347
141070037
121100437
121100357
116880016
100330134
122140076
102980078
105530348
135640010
112600164
101070231
100430760
104540185
110630126
102980198
188300106
100681132
103670172
100290031
102980157
101000617
100470633
177170006
177170011
105730364
101470163
113430001
155370015
188300110
112363433
125760026
127480025
189770008
101710224
102980213
112363435
104750044
100431328
178170890
103870080
103670173
102980227
102980470
116180105
178170954
100431061
183260363
121100419
105530045
100330103
100290216
174650006
187590002
174650002
187590007
100431248
110630078
101180146
155620059
100290211
116370036
100290035
112363391
100681065
100680959
100431343
121100397
112600182
100290076
105730144
105730052
135690607
122140075
103920155
178170938
102980015
141070658
178170095
105530358
103670006
112360027
102980081
100410166
105730327
186200010
100430815
100330174
170560129
100681076
121100424
100330150
189770002
103900199
100681096
100330139
135690598
112600007
173900003
156260023
172870521
101070271
192900012
101070197
105530352
100330142
100430776
178170791
101710225
112780053
116180114
169930004
169930005
183260356
185690002
125680250
188300107
104970251
103110100
100290212
101470159
116180236
105730363
112600017
102160098
101860002
155730001
183260433
112780004
183260388
102160136
177170010
116180043
156260029
103110185
116180013
105730349
105730354
164250009
104970191
164250008
104971539
183260436
104970020
183260379
102351415
105830642
102350998
156260030
112363439
192900005
192900007
178170807
118190061
101750021
125680320
100840148
171260006
106390305
106830171
100680174
103900176
102980023
100681073
112780048
137640119
185690005
103670004
121100434
125760031
125760030
170560099
185690008
100630222
110630073
105830755
106750046
103900231
112360028
112780071
138230006
105530351
129160205
106390278
101070179
123610081
101070236
102980245
101070006
169770002
183260178
167730301
100681137
115350001
119610029
183260442
101800410
125760027
101180641
101710223
100680100
122140074
112363331
109740219
105730515
123610083
123610093
100431481
100580105
105730205
112363316
102980303
101180149
100431111
169770004
183260316
143810088
170560106
105530255
105730366
183260353
105530329
186100002
102980357
105730589
137640158
129160022
103670167
151430048
121100430
102351448
102351447
106390304
102351437
183260198
100430518
102980366
157211211
105730593
170560110
105730625
121100035
121100476
109740216
100290007
119610007
104540159
104540188
104540184
100580089
101070283
106390309
138410036
105530353
101180165
101180638
121100367
102160196
102160093
106460123
183260322
137640150
102980289
100430039
100430037
101180615
104750050
102351324
109930008
137640133
100431008
121100433
106390248
106390200
155840259
128760002
106830170
102980138
100890193
100890340
137640117
104970126
112363357
100680080
185690010
102160126
103110166
103700281
183260318
116180077
100330208
116180071
100330137
110360273
110850014
129160007
100470661
100680897
157211207
155840555
103700296
103700636
103900204
100681156
112363431
183260321
123520091
101910304
177170009
100470462
100290224
115570044
164250003
116880019
100330145
101000539
100290217
178170788
101070367
149160002
105730405
100290005
102980097
102980363
170560031
103870066
100681112
101070078
105730050
102980284
102980283
102980164
137640166
103700446
170560047
170560126
101070259
109740211
104971406
100681105
105250113
110630063
157211210
134800106
134800107
100681060
100681061
104300041
105730301
118190069
178170098
101070349
101070368
103700078
103900173
172870508
178170787
102980133
102980218
103870030
109740101
183260141
104400215
169930008
188300043
116370072
100680009
101470027
189770009
116180268
104540172
104540193
103670171
100681110
125680337
100430730
189770001
178170920
146820107
116370146
109740194
103870058
104971509
105730036
155840527
101000555
116180254
116370111
106460204
183260426
102160014
100680046
101180108
191980001
125680113
170560025
170560112
189770005
125760033
121100467
112363388
112363398
125760041
102980310
106390256
102980519
106390182
178170795
192900006
157211214
121420001
103110178
121100472
198600008
101070073
100330127
100330090
101070224
100430947
100430637
171260004
171260005
171260007
171260008
171260009
100681136
112600166
102350496
125760029
115240023
112780074
183260429
101470111
100680883
106390254
100330165
183260420
122140114
121100386
109740346
183260325
178170908
100431013
101800412
127480011
139000001
110630131
100431117
104540178
183260106
102160016
178170789
178170943
105730330
101470006
125680082
100290189
105730464
105730794
102351332
188300101
122140092
110630152
100890365
187590001
100431093
174650007
186200003
183260358
105530309
100330184
103900182
109740013
137640155
103920147
110130267
156260033
102980596
116180232
156260002
112600070
101710222
106390275
100330086
112780070
105730437
109740232
155730033
170560108
137640167
109290011
191980014
100681157
183260406
110390016
183260374
109740276
170560107
174650009
112360031
102980437
170560048
125760034
100290014
101710096
116180263
137640157
102980555
116180200
123610082
100681121
100849956
101070226
173330004
102980309
116180261
183260440
125680172
116180285
188300078
183260445
104971420
105730371
188300079
188300077
178170107
100470270
100470472
121100453
101710229
109290001
177170002
100890382
170560029
105730601
104971132
155620058
101710179
102980559
183260427
100330163
100330029
121100466
104970206
177170007
185690007
112600074
121100462
101070343
191980004
116180036
154230182
177170003
186100016
186100017
186100018
186100019
186100020
109740242
183260373
103670110
101710194
109290006
115240001
104971138
100430757
101000144
105530305
105530184
102980297
125680088
104971176
183260315
128760006
187590003
135690600
125680171
100330087
100290222
116180238
103700532
121100263
191980006
100431471
100431472
137640134
102980094
109170138
158320005
103670137
137640120
100470659
100580112
100681100
188300067
121100465
188300109
112363327
186100005
186100006
186100003
186100004
100681127
156510045
100681109
101180130
101180601
101180633
103900198
101910267
101070340
186200012
137640162
158320002
178170113
112780055
112780079
155730037
128760014
128760009
105730120
100840139
101470046
104971286
135690611
105730789
100681107
101180631
198600017
129160024
183260068
101070174
170560068
189770003
100680065
155620005
183260326
170560034
103900147
109740190
102980305
101000656
198600014
188300081
146820036
123520205
105530267
183260320
100330223
100681050
100330130
155620015
100840020
101550233
100330135
115240018
101000664
106390282
121100404
104750052
192900013
186420001
110630048
188300102
116180282
146820032
100470654
100330157
100680154
186100010
109740290
135690643
135690746
183260352
105730053
183260428
